42.419422, -71.141859
42.419454, -71.141883
42.419485, -71.141913
42.419515, -71.141928
42.419542, -71.141957
42.419574, -71.141971
42.419601, -71.142
42.419632, -71.142017
42.419663, -71.142033
42.41969, -71.142044
42.41972, -71.142047
42.419748, -71.142055
42.41978, -71.142067
42.41981, -71.142082
42.419839, -71.142091
42.41987, -71.142102
42.419905, -71.142116
42.419928, -71.142149
42.41996, -71.142149
42.419995, -71.14215
42.420029, -71.142163
42.420067, -71.142165
42.420098, -71.142185
42.420128, -71.142185
42.420162, -71.142176
42.420194, -71.142185
42.420226, -71.142166
42.420254, -71.14215
42.420282, -71.142124
42.42031, -71.142094
42.420342, -71.142058
42.420369, -71.142031
42.420401, -71.141999
42.420431, -71.14197
42.420462, -71.141947
42.420512, -71.141923
42.420556, -71.141918
42.420591, -71.141909
42.420619, -71.1419
42.42065, -71.14189
42.420677, -71.141884
42.420726, -71.141886
42.420773, -71.141896
42.420814, -71.141902
42.420842, -71.141903
42.420874, -71.141907
42.420901, -71.141908
42.420945, -71.141889
42.420989, -71.141878
42.421022, -71.141891
42.421049, -71.141894
42.421092, -71.141899
42.421145, -71.1419
42.421198, -71.141903
42.421245, -71.141907
42.421278, -71.141912
42.421324, -71.141911
42.421386, -71.141901
42.421421, -71.141886
42.421454, -71.141872
42.421491, -71.141859
42.421523, -71.141857
42.42155, -71.141855
42.421578, -71.141855
42.421607, -71.141854
42.421637, -71.141848
42.421684, -71.141851
42.421712, -71.141856
42.421774, -71.14185
42.421801, -71.141842
42.421828, -71.141834
42.421855, -71.141822
42.421885, -71.141823
42.421943, -71.141814
42.421978, -71.141833
42.422009, -71.141843
42.422037, -71.141846
42.422068, -71.141848
42.422102, -71.141851
42.422134, -71.141856
42.422165, -71.14186
42.422197, -71.141877
42.422224, -71.141884
42.422261, -71.141901
42.422292, -71.141917
42.422324, -71.141931
42.422356, -71.141939
42.422384, -71.141943
42.422414, -71.141961
42.422442, -71.141979
42.42247, -71.142003
42.42252, -71.142012
42.422548, -71.142026
42.422574, -71.14204
42.422621, -71.142063
42.422678, -71.142086
42.422712, -71.142103
42.422742, -71.142122
42.422768, -71.142148
42.422793, -71.142175
42.422816, -71.142198
42.422868, -71.142227
42.422902, -71.142237
42.422935, -71.142246
42.422987, -71.142274
42.423025, -71.142292
42.423057, -71.142303
42.423106, -71.1423
42.423151, -71.142308
42.423178, -71.142317
42.423219, -71.142321
42.423269, -71.14233
42.423295, -71.142343
42.423323, -71.142359
42.42335, -71.142373
42.423402, -71.142411
42.423435, -71.14242
42.423477, -71.142449
42.423499, -71.142473
42.423537, -71.142526
42.423581, -71.14257
42.423601, -71.142594
42.423628, -71.14261
42.423658, -71.142627
42.423685, -71.142641
42.423715, -71.142679
42.423724, -71.142724
42.423761, -71.14277
42.423786, -71.142788
42.423817, -71.142823
42.42385, -71.142849
42.423879, -71.142868
42.423908, -71.142873
42.423935, -71.14289
42.423971, -71.142915
42.424002, -71.142935
42.424033, -71.142953
42.42406, -71.142968
42.424118, -71.142984
42.424153, -71.142982
